ResearcherName,FieldOfResearch,TopicName,Percentage
Andhika Estiyono,Engineering,Electric Car,100.0
Andhika Estiyono,Engineering,Engineering,50.0
Andhika Estiyono,Engineering,Ergonomics,50.0
Andhika Estiyono,Engineering,Internal Combustion Engine,50.0
Andhika Estiyono,Engineering,Lithium Ion Battery,25.0
Andhika Estiyono,Engineering,Front Wheel,25.0
Andhika Estiyono,Engineering,Passenger Cars,25.0
Andhika Estiyono,Engineering,Design Result,25.0
Andhika Estiyono,Engineering,Wheelbase,25.0
Andhika Estiyono,Engineering,Headlamp,25.0
Andhika Estiyono,Engineering,Part Design,25.0
Andhika Estiyono,Engineering,Energy Crisis,25.0
Andhika Estiyono,Engineering,Electrical Technology,25.0
Andhika Estiyono,Engineering,Fuel Energy,25.0
Andhika Estiyono,Engineering,Body Part,25.0
Andhika Estiyono,Engineering,Electric Motor,25.0
Andhika Estiyono,Engineering,Scale Model,25.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Pollution,100.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Conditioning,91.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Filter,91.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Conditioning System,91.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Frame,60.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Energy Engineering,55.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Ergonomics,50.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Apartment Building,44.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Coefficient of Performance,43.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Airflow Pattern,41.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Road,40.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Building Unit,37.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Prototype,35.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Static Loading,34.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Bicycle Frame,34.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Computer Simulation,34.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Thermal Comfort,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Design Alternative,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Thermal Simulation,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Operational Cost,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Design Method,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Pressure Drop,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Building Construction,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Drive System,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Cooling Load,30.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Computational Fluid Dynamics,24.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Design Engineering,20.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Finite Element Simulation,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Velocity,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Effective Solution,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Minimum Standard,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Design Process,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Technological Development,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Exhaust Gas,15.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Pipe Diameter,11.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Input Value,11.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Measurement,11.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Product Design,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Engineering Analysis,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Computer Aided Engineering,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Patent Right,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Problem Statement,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Computer Aided Manufacturing,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Finite Element Analysis,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Construction Engineering,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Computer Aided Design,10.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Building Industry,9.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Energy Conservation,9.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Flow Pattern,9.0
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Air Flow,
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,dataFT KBD.xlsx,
Bambang Iskandriawan, Prof., Dr., Ir., M.Eng.,Engineering,Product design techniques,
Ari Dwi Krisbianto, S.T., M.Ds.,Engineering,Frame,100.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environment that was built,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban housing,50.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,slums,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Coastal area,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban Renewal,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Islamic culture,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Community participation,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Open space,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Architecture,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Aerosol atmosphere,29.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cultural needs,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Garbage accumulation,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Sustainable livelihood,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Disaster mitigation,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Green belt,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Open space,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban space,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Area,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban design,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Peak time,26.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Anthropologist,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Waste treatment,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban sociology,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Extension,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Open space,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cultural heritage,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban design,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Community participation,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Spatial,22.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Peak hour,26.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Social needs,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Indonesia,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Community,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Pressure difference,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental quality,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cultural traditions,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cultural identity,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Landscape design,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Spacing syntax,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Industry,26.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Participant observation,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental quality,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Participant observation,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Energy conservation,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Asian Development Bank,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,slums,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban endurance,22.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Transportation mode,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Taman,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Ore processing,26.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Interdisciplinary research,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental problems,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Project Architect,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Factor affecting,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,A literature review,66.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Sustainable livelihood,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Design,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Energy consumption,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban Heritage,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Size range,26.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Indonesia,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental function,
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Interdisciplinary research,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Thermal comfort,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Indonesia,50.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Comparative study,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Typology,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Spatial analysis,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,A literature review,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Human health,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Research project,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Building envelope,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental impact assessment,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Residential area,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Indonesia,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Harbor,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Religion,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Heavy metal,21.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban environment,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Participatory development,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Increased internal heat,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Tidal waves,33.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental problems,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Taman,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Policy analysis,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Uniformity,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Noise level,19.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Waste management,76.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Molar ratio,45.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Phase composition,88.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Congested,20.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Biogas production,24.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Statistik SPSS,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Service area,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Localism,5.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Incinerator,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Initial treatment,31.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Convalescence,40.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Bioethanol,50.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Speed,19.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Degradation,23.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Energy demand,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Multiple regression,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Arrangement,5.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Phase composition,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Case study,31.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Reduction,34.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cerevisiae tree,50.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Anion,19.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Semiconductor,22.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Lack of energy,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental problems,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Poultry dirt,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Deposition,24.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Bioethanol production,30.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Fluor,19.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Scanning electron microscope,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Trade route,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Transportation network,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Anaerobic processing,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Efficiency of removal,21.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Initial treatment,30.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Household,18.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environment,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban morphology,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Inland waters,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Eichhornia crassipes,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,The thickness of the cover,20.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,The early treatment of alkali,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Research,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Procedure,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban growth,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Economic development,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Polyethylene terephthalate,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Experimental results,20.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Biogas production,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Evacuation,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Per,14.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Infrastructure development,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban morphology,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Waste reduction,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Thin film transistor,18.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Surface water,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Fertilizer,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Fermentation,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Regional Geography,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environment that was built,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cow,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Development,18.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,C/N ratio,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Ammonium phosphate,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Bioethanol,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban sociology,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban growth,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Organic waste,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Cerevisiae tree,17.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Composting process,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Ammonium,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Chemical reaction reagent,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Interest,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Dry season,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Vermicompos composting,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Research,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Operational procedures,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Oil,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Concentration,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Stakeholders,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental value,5.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Eisenia fetida,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Absence,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Economic potential,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Air,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Photodegradas,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Group,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Inheritance conservation,5.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Producers' responsibilities,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Oil,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Electronic Products,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Institutional development,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Plastic,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Company,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Development project,5.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Biogas,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Reactor,15.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Health services,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Wastewater treatment,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Simulation,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Urban structure,
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,A historic building,
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Structural equation modeling,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Determine,14.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Stipitis Pikia Disease,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Coalition,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Inorganic ions,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Bioethanol,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,High concentration,14.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Washing,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Methane,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Waste material,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Stipitis Pikia Disease,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Semiconductor material,13.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Solid waste management,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Industry,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Water pollutants,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Water supply,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Oil content,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Biogas,21.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Comparison,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Ion phosphate,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Bakteri Saccharomyces cerevisiae,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Facility,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Separate hydrolysis and fermentation,18.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Flocculation,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,X-ray spectroscopy of energy dispersion,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Grief,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Show,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Sacrifice and simultaneous fermentation,18.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Initial treatment,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Snail,10.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Sorghum stem,25.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Recovery factors,10.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Lindi processing,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Utilization,10.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Drug dose parameters,10.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Enzymatic hydrolysis,19.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Test,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Infrastructure,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Tasting,10.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Saturation,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Evapotranspiration,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Liquid crystal screen,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Content c,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Substrate,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Anode Sacrifice,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Water reservoir,16.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Anode Sacrifice,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Environmental risk,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Test,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Purity,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Hemicellulose,11.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Natural water,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Storage location,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Isi,9.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Application,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Microorganisms,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Model,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Dependent variable,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Phosphate acid,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,UV/VIS Spectroscopy,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Composting,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Magnesium oxide,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Square method,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Form,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Ion Kalsium,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Drink,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Metal oxide,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Health care,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Mark,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,UV radiation,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,The district of the river flow,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Chemical mechanical polish,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Storage facilities,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Silicon dioxide,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Phase composition,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Dry season,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Membrane area,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Site maintenance,12.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Model,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Calcium fluoride,7.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Irrigation,8.0
"Adinda Sih Pinasti Retno Utami, S.T., M.T.",,Separate hydrolysis and fermentation,7.0
